SENT#,WORD,POS,NER,TAG
237,bao gồm,V,O,
237,:,CH,O,
237,11,M,B-MISC,
237,BN,Np,I-MISC,
237,điều trị,V,O,
237,tại,E,O,
237,BV,Np,B-LOC,
237,Bệnh,Np,B-LOC,
237,Nhiệt đới,V,O,
237,Trung ương,N,O,
237,cơ sở,N,B-LOC,
237,Đông Anh,Np,I-LOC,
237,(,CH,O,
237,BN19,Np,B-LOC,B-BN
237,",",CH,B-LOC,
237,BN63,Np,I-LOC,B-BN
237,",",CH,B-LOC,
237,BN76,Np,I-LOC,B-BN
237,",",CH,O,
237,BN78,Np,B-LOC,B-BN
237,",",CH,B-LOC,
237,BN107,Np,I-LOC,B-BN
237,",",CH,O,
237,BN129,Np,B-LOC,B-BN
237,",",CH,B-LOC,
237,BN131,Np,I-LOC,B-BN
237,",",CH,O,
237,BN132,Np,B-LOC,B-BN
237,",",CH,B-LOC,
237,BN138,Np,I-LOC,B-BN
237,",",CH,O,
237,BN179,Np,B-LOC,B-BN
237,",",CH,B-LOC,
237,BN198,Np,I-LOC,B-BN
237,),CH,O,
237,và,C,O,
237,một,M,O,
237,bé,N,O,
237,trai,N,O,
237,11,M,O,B-AGE
237,tuổi,N,O,
237,",",CH,O,
237,quốc tịch,N,B-LOC,
237,Anh,Np,I-LOC,B-NAT
237,",",CH,O,
237,điều trị,V,O,B-R
237,tại,E,O,
237,khoa,N,B-LOC,B-HOS
237,Truyền nhiễm,N,I-LOC,I-HOS
237,Trung tâm,N,I-LOC,I-HOS
237,y tế,N,I-LOC,I-HOS
237,huyện,N,I-LOC,I-HOS
237,Thanh Miện,Np,I-LOC,I-HOS
237,",",CH,O,I-HOS
237,tỉnh,N,B-LOC,I-HOS
237,Hải Dương,Np,I-LOC,I-HOS
237,đã,R,O,
237,được,V,O,
237,công bố,V,O,
237,khỏi,V,O,B-STATUS
237,bệnh,N,O,I-STATUS
237,(,CH,O,
237,BN73,Np,B-LOC,B-BN
237,),CH,O,
237,.,CH,O,
238,THÔNG BÁO,Np,B-PER,
238,VỀ,Np,I-PER,
238,6,M,O,
238,BN213,Np,B-LOC,B-BN
238,",",CH,O,
238,BN218,Np,B-LOC,B-BN
238,:,CH,B-LOC,
238,BN213,Np,I-LOC,B-BN
238,(,CH,O,
238,BN213,Ny,O,B-BN
238,),CH,O,
238,-,CH,O,
238,nữ,N,O,B-SEX
238,",",CH,O,
238,40,M,O,B-AGE
238,tuổi,N,O,
238,",",CH,O,
238,ở,E,O,
238,KĐT,Np,B-LOC,B-ADD
238,Thanh Hà,Np,B-LOC,I-ADD
238,",",CH,O,I-ADD
238,Cự Khê,Np,B-LOC,I-ADD
238,",",CH,B-LOC,I-ADD
238,Thanh Oai,Np,I-LOC,I-ADD
238,",",CH,O,I-ADD
238,Hà Nội,Np,B-LOC,I-ADD
238,",",CH,O,
238,đã,R,O,
238,cùng,A,O,
238,chồng,N,O,
238,đến,V,O,
238,khám,V,O,B-R
238,tại,E,O,
238,BV,Np,B-LOC,B-ADD
238,Bạch Mai,Np,B-LOC,I-ADD
238,.,CH,O,
239,BN214,Np,B-PER,B-BN
239,-,CH,O,
239,nữ,N,O,B-SEX
239,nhân viên,N,O,
239,45,M,O,
239,tuổi,N,O,B-AGE
239,của,E,O,
239,Công ty,N,B-LOC,
239,Trường Sinh,Np,I-LOC,
239,cung cấp,V,O,
239,dịch vụ,N,O,
239,cho,E,O,
239,BV Bạch Mail BN215,Np,B-PER,
239,-,CH,O,
239,nam nhân viên,N,O,
239,31,M,O,
239,tuổi,N,O,
239,của,E,O,
239,Công ty,N,B-LOC,
239,Trường Sinh,Np,I-LOC,
239,.,CH,O,
240,BN216,Np,B-PER,B-BN
240,-,CH,O,
240,nữ,N,O,B-SEX
240,",",CH,O,
240,48,M,O,B-AGE
240,tuổi,N,O,
240,",",CH,O,
240,từ,E,O,B-R
240,Đức,Np,B-LOC,B-LOC
240,trở về,V,O,B-R
240,Việt Nam,Np,B-LOC,B-LOC
240,trên,E,O,
240,chuyến,N,O,
240,bay,V,O,
240,SU290,Np,B-PER,B-FLIGHT
240,ngày,N,O,
240,23/3,M,O,B-TIME
240,.,CH,O,
241,BN217,Np,B-PER,B-BN
241,-,CH,O,
241,nữ,N,O,B-SEX
241,",",CH,O,
241,25,M,O,B-AGE
241,tuổi,N,O,
241,",",CH,O,
241,ở,E,O,
241,Khánh Sơn,Np,B-LOC,B-LOC
241,2,M,I-LOC,I-LOC
241,",",CH,O,I-LOC
241,Nam Đàn,Np,B-LOC,I-LOC
241,",",CH,B-LOC,I-LOC
241,Nghệ An,Np,I-LOC,I-LOC
241,",",CH,O,
241,từ,E,O,B-R
241,Nhật Bản,Np,B-LOC,B-LOC
241,về,V,O,B-R
241,nước,N,B-LOC,B-LOC
241,ngày,N,I-LOC,
241,25/3,M,I-LOC,B-TIME
241,trên,E,O,
241,chuyến,N,O,
241,bay,V,O,
241,NH857,Np,B-LOC,B-FLIGHT
241,(,CH,O,
241,ghế,N,B-LOC,
241,31K,M,I-LOC,
241,),CH,O,
241,.,CH,O,
242,BN218,Np,B-PER,B-BN
242,-,CH,O,
242,nữ,N,O,B-SEX
242,43,M,O,B-AGE
242,tuổi,N,O,
242,",",CH,O,
242,ở,E,O,
242,Phú Xá,Np,B-LOC,B-ADD
242,",",CH,B-LOC,I-ADD
242,Thái Nguyên,Np,I-LOC,I-ADD
242,",",CH,O,
242,về,V,O,
242,nước,N,O,
242,trên,E,O,
242,chuyến,N,O,
242,bay,V,O,
242,SU290,Np,B-LOC,B-FLIGHT
242,(,CH,O,
242,số,N,O,
242,ghế,N,O,
242,46G,N,O,
242,),CH,O,
242,ngày,N,O,
242,25/3,M,O,B-TIME
242,.,CH,O,
243,THÔNG BÁO,Np,O,
243,VỀ,Np,B-LOC,
243,5,M,I-LOC,
243,BN209,Np,I-LOC,B-BN
243,",",CH,O,
243,BN212,Np,B-LOC,B-BN
243,:,CH,B-LOC,
243,BN208,Np,I-LOC,B-BN
243,(,CH,O,
243,BN208,Np,B-LOC,B-BN
243,),CH,O,
243,là,V,O,
243,nữ,N,B-LOC,B-SEX
243,nhân viên,N,I-LOC,
243,38,M,I-LOC,B-AGE
243,tuổi,N,O,
243,của,E,O,
243,Công ty,N,B-LOC,B-LOC
243,Trường Sinh,Np,I-LOC,I-LOC
243,cung cấp,V,O,
243,dịch vụ,N,O,
243,cho,E,O,
243,Bệnh viện,N,B-LOC,
243,Bạch Mai,Np,I-LOC,
243,.,CH,O,
244,BN209,Np,B-PER,B-BN
244,",",CH,O,
244,nữ,N,O,B-SEX
244,",",CH,O,
244,55,M,O,B-AGE
244,tuổi,N,O,
244,",",CH,O,
244,ở,E,O,
244,Đức Giang,Np,B-LOC,B-LOC
244,",",CH,B-LOC,I-LOC
244,Long Biên,Np,I-LOC,I-LOC
244,",",CH,O,I-LOC
244,Hà Nội,Np,B-LOC,I-LOC
244,",",CH,O,
244,nấu ăn,V,O,B-R
244,cho,E,O,
244,Công ty,N,B-LOC,B-LOC
244,Xăng dầu,N,I-LOC,I-LOC
244,Khu vực,N,I-LOC,I-LOC
244,I,M,I-LOC,I-LOC
244,",",CH,O,
244,từ,E,O,B-TIME
244,18/3,N,O,I-TIME
244,đến,E,O,I-TIME
244,24/3,N,O,I-TIME
244,có,V,O,
244,tiếp xúc,V,O,B-R
244,gần,A,O,I-R
244,với,E,O,
244,BN163,Np,B-PER,B-BN
244,.,CH,O,
245,Những,L,O,
245,người,Nc,O,
245,có,V,O,
245,tiếp xúc,V,O,
245,gần,A,O,
245,với,E,O,
245,BN209,Np,B-PER,B-BN
245,gồm,V,O,
245,:,CH,O,
245,chồng,N,O,
245,",",CH,O,
245,2,M,O,
245,con trai,N,O,
245,",",CH,O,
245,mẹ,N,O,
245,đẻ,V,O,
245,và,C,O,
245,người,N,O,
245,giúp việc,V,O,
245,.,CH,O,
246,BN210,Np,B-PER,B-BN
246,",",CH,O,
246,nữ,N,O,B-SEX
246,",",CH,O,
246,26,M,O,B-AGE
246,tuổi,N,O,
246,",",CH,O,
246,ở,E,O,
246,huyện,N,B-LOC,B-ADD
246,Can Lộc,Np,I-LOC,I-ADD
246,",",CH,O,I-ADD
246,tỉnh,N,B-LOC,I-ADD
246,Hà Tĩnh,Np,I-LOC,I-ADD
246,",",CH,O,
246,từ,E,O,B-R
246,Thái Lan,Np,B-LOC,B-LOC
246,về,E,O,
246,ngày,N,B-LOC,
246,20/3,M,I-LOC,B-TIME
246,",",CH,O,
246,trước,N,O,
246,đó,P,O,
246,có,V,O,
246,tiếp xúc,V,O,B-R
246,gần,A,O,I-R
246,với,E,O,
246,BN146,Np,B-PER,B-BN
246,.,CH,O,
247,BN211,Np,B-PER,B-BN
247,",",CH,O,
247,nữ,N,O,B-SEX
247,",",CH,O,
247,23,M,O,B-AGE
247,tuổi,N,O,
247,",",CH,O,
247,là,V,O,B-R
247,du học sinh,N,O,I-R
247,tại,E,O,
247,Mỹ,Np,B-LOC,B-LOC
247,",",CH,O,
247,ở,E,O,
247,Chùa Láng,Np,B-LOC,B-ADD
247,",",CH,B-LOC,I-ADD
247,Láng Thượng,Np,I-LOC,I-ADD
247,",",CH,B-LOC,I-ADD
247,Đống Đa,Np,I-LOC,I-ADD
247,",",CH,O,I-ADD
247,Hà Nội,Np,B-LOC,I-ADD
247,.,CH,O,
248,Ngày,N,O,
248,19/3,M,O,B-TIME
248,",",CH,O,
248,BN,Np,B-PER,B-BN
248,từ,E,O,B-R
248,Mỹ,Np,B-LOC,B-LOC
248,về,E,O,B-R
248,Việt Nam,Np,B-LOC,B-LOC
248,quá cảnh,N,B-LOC,B-R
248,Abu Dhabi,Np,I-LOC,B-LOC
248,và,C,O,
248,Bangkok,Np,B-LOC,B-LOC
248,",",CH,O,
248,đến,V,O,B-R
248,Hà Nội,Np,B-LOC,B-LOC
248,ngày,N,O,
248,20/3,M,O,B-TIME
248,.,CH,O,
249,BN212,Np,B-PER,B-BN
249,",",CH,O,
249,nữ,N,O,B-SEX
249,",",CH,O,
249,35,M,O,B-AGE
249,tuổi,N,O,
249,",",CH,O,
249,ở,E,O,
249,Hòa Tiến,Np,B-LOC,B-ADD
249,",",CH,B-LOC,I-ADD
249,Hưng Hà,Np,I-LOC,I-ADD
249,",",CH,O,I-ADD
249,Thái Bình,Np,B-LOC,I-ADD
249,",",CH,O,
249,cùng,A,O,
249,chồng,N,O,
249,từ,E,O,B-R
249,Nga,Np,B-LOC,B-LOC
249,về,E,O,B-R
249,Việt Nam,Np,B-LOC,B-LOC
249,ngày,N,B-LOC,
249,27/3,M,I-LOC,B-TIME
249,trên,E,O,
249,chuyến,N,O,
249,bay,V,O,
249,mang,V,O,
249,số hiệu,N,B-LOC,
249,SU290,Np,I-LOC,B-FLIGHT
249,(,CH,O,
249,ghế,N,B-LOC,
249,42C,M,I-LOC,
249,),CH,O,
249,.,CH,O,
250,THÔNG BÁO,Np,O,
250,VỀ,Np,B-LOC,
250,3,M,I-LOC,
250,BN205,Np,I-LOC,B-BN
250,",",CH,O,
250,BN207,Np,B-LOC,B-BN
250,:,CH,B-LOC,
250,BN205,Np,I-LOC,B-BN
250,(,CH,O,
250,BN205,Np,B-LOC,B-BN
250,),CH,O,
250,là,V,O,B-R
250,nam nhân viên,N,B-LOC,I-R
250,41,M,I-LOC,B-AGE
250,tuổi,N,O,
250,của,E,O,
250,Công ty,N,B-LOC,B-LOC
250,TNHH,Ny,I-LOC,I-LOC
250,Trường Sinh,Np,I-LOC,I-LOC
250,",",CH,O,
250,cung cấp,V,O,
250,dịch vụ,N,O,
250,cho,E,O,
250,Bệnh viện,N,B-LOC,B-HOS
250,Bạch Mai,Np,I-LOC,I-HOS
250,.,CH,O,
251,BN206,Np,B-PER,B-BN
251,là,V,O,
251,nam giới,N,O,B-SEX
251,",",CH,O,
251,48,M,O,B-AGE
251,tuổi,N,O,
251,",",CH,O,
251,ở,E,O,
251,phường,N,B-LOC,B-ADD
251,An Phú,Np,I-LOC,I-ADD
251,",",CH,O,I-ADD
251,Quận,Np,I-LOC,I-ADD
251,2,M,I-LOC,I-ADD
251,",",CH,O,I-ADD
251,TP.,Ny,B-LOC,I-ADD
251,HCM,Np,I-LOC,I-ADD
251,",",CH,O,
251,là,V,O,B-R
251,lái,V,O,I-R
251,xe,N,O,I-R
251,riêng,A,O,I-R
251,của,E,O,
251,BN124,Np,B-PER,B-BN
251,và,C,O,
251,BN151,Np,B-LOC,B-BN
251,",",CH,O,
251,hàng,R,O,
251,ngày,N,O,
251,đưa đón,V,O,
251,hai,M,O,
251,người,N,O,
251,đến,E,O,
251,các,L,O,
251,chi nhánh,N,O,
251,công ty,N,O,
251,tại,E,O,
251,huyện,N,B-LOC,
251,Vĩnh Cửu,Np,I-LOC,
251,",",CH,O,
251,Đồng Nai,Np,I-LOC,
251,và,C,O,
251,Quận,Np,B-ORG,
251,12,M,O,
251,",",CH,O,
251,TP.,Ny,B-PER,
251,HCM.,Np,I-PER,
252,BN207,Np,B-PER,B-BN
252,là,V,O,
252,nam,N,O,B-SEX
252,",",CH,O,
252,quốc tịch,N,B-LOC,
252,Brazil,Np,I-LOC,B-NAT
252,",",CH,O,
252,49,M,O,B-AGE
252,tuổi,N,O,
252,",",CH,O,
252,trú,V,O,
252,tại,E,O,
252,phường,N,B-LOC,B-ADD
252,Thảo Điền,Np,I-LOC,I-ADD
252,",",CH,O,I-ADD
252,Quận,Np,I-LOC,I-ADD
252,2,M,I-LOC,I-ADD
252,",",CH,O,I-ADD
252,TP.,Ny,B-LOC,I-ADD
252,HCM,Np,I-LOC,I-ADD
252,",",CH,O,
252,là,V,O,B-R
252,chồng,N,B-LOC,I-R
252,của,E,I-LOC,
252,BN151,Np,I-LOC,B-BN
252,và,C,O,
252,đồng nghiệp,N,B-LOC,B-R
252,BN124,Np,I-LOC,B-BN
252,.,CH,O,
253,THÔNG BÁO,Np,B-PER,
253,VỀ,Np,B-PER,
253,BN204,Np,I-PER,B-BN
253,(,CH,O,
253,BN204,Np,B-LOC,B-BN
253,),CH,O,
253,:,CH,O,
253,Nam,Np,B-PER,B-SEX
253,",",CH,O,
253,10,M,O,B-AGE
253,tuổi,N,O,
253,",",CH,O,
253,có,V,O,
253,địa chỉ,N,O,
253,tại,E,O,
253,phường,N,B-LOC,B-ADD
253,Cát Lái,Np,I-LOC,I-ADD
253,",",CH,O,I-ADD
253,quận,N,B-LOC,I-ADD
253,2,M,I-LOC,I-ADD
253,",",CH,O,I-ADD
253,TP.,Ny,B-PER,I-ADD
253,HCM.,Np,I-PER,I-ADD
254,BN204,Np,B-PER,B-BN
254,đi,V,O,
254,từ,E,O,B-R
254,Praha,Np,B-LOC,B-LOC
254,(,CH,B-LOC,I-LOC
254,CH Czech,Np,I-LOC,I-LOC
254,),CH,O,I-LOC
254,tới,E,O,B-R
254,Istabul,Np,B-LOC,B-LOC
254,(,CH,O,I-LOC
254,Thổ Nhĩ Kỳ,Ny,O,I-LOC
254,),CH,O,I-LOC
254,trên,E,O,
254,chuyến,N,B-LOC,
254,bay,V,I-LOC,
254,TK1770,Np,I-LOC,B-FLIGHT
254,của,E,O,
254,Turkish Airlines,Np,B-ORG,
254,",",CH,O,
254,số,N,O,
254,ghế,N,O,
254,20B,V,O,
254,vào,E,O,
254,ngày,N,B-LOC,
254,14/3,M,I-LOC,B-TIME
254,và,C,O,
254,từ,E,O,B-R
254,Istanbul,Np,B-LOC,B-LOC
254,-,CH,O,I-LOC
254,Thổ,Np,B-PER,I-LOC
254,Nhĩ,Np,I-PER,I-LOC
254,Kỳ,Np,I-PER,I-LOC
254,lên,V,O,
254,chuyến,N,O,
254,bay,V,O,
254,số hiệu,N,B-LOC,
254,TK162,Np,I-LOC,B-FLIGHT
254,",",CH,O,
254,số,N,O,
254,ghế,N,O,
254,16K,N,O,
254,về,V,O,B-R
254,tới,E,O,
254,Việt Nam,Np,B-LOC,B-LOC
254,ngày,N,B-LOC,
254,15/3,M,I-LOC,B-TIME
254,(,CH,O,
254,cùng,C,O,B-R
254,chuyến,N,O,I-R
254,bay,V,O,I-R
254,với,E,O,
254,BN83,Np,B-PER,B-BN
254,),CH,O,
254,.,CH,O,
255,Hiện,N,O,B-TIME
255,BN,Np,B-PER,B-BN
255,đang,R,O,
255,được,V,O,
255,cách ly,V,O,B-R
255,tại,E,O,
255,Bệnh viện,N,B-LOC,B-HOS
255,COVID,Np,I-LOC,I-HOS
255,-,CH,O,I-HOS
255,19,M,B-MISC,I-HOS
255,Cần Giờ,Np,I-MISC,I-HOS
255,.,CH,O,
256,THÔNG BÁO,Np,O,
256,VỀ,Np,B-LOC,
256,9,M,I-LOC,
256,BN195,Np,I-LOC,B-BN
256,",",CH,O,
256,BN203,Np,B-LOC,B-BN
256,:,CH,B-LOC,
256,BN195,Np,I-LOC,B-BN
256,",",CH,O,
256,BN196,Np,B-LOC,B-BN
256,",",CH,B-LOC,
256,BN198,Np,I-LOC,B-BN
256,",",CH,O,
256,BN199,Np,B-LOC,B-BN
256,",",CH,B-LOC,
256,BN200,Np,I-LOC,B-BN
256,",",CH,O,
256,BN201,Np,B-LOC,B-BN
256,",",CH,B-LOC,
256,BN202,Np,I-LOC,B-BN
256,đều,R,O,
256,là,V,O,
256,nữ giới,N,O,B-SEX
256,",",CH,O,
256,là,V,O,B-R
256,nhân viên,N,B-LOC,I-R
256,Công ty,N,I-LOC,B-LOC
256,TNHH,Ny,I-LOC,I-LOC
256,Trường Sinh,Np,I-LOC,I-LOC
256,tại,E,O,
256,căng tin,N,B-LOC,B-HOS
256,Bệnh viện,N,I-LOC,I-HOS
256,Bạch Mai,Np,I-LOC,I-HOS
256,.,CH,O,
257,BN197,Np,B-PER,B-BN
257,",",CH,O,
257,nam,N,O,B-SEX
257,",",CH,O,
257,41,M,O,B-AGE
257,tuổi,N,O,
257,",",CH,O,
257,ở,E,O,
257,KĐT,Np,B-LOC,B-ADD
257,Thanh Hà,Np,B-LOC,I-ADD
257,",",CH,O,I-ADD
257,Cự Khê,Np,B-LOC,I-ADD
257,",",CH,B-LOC,I-ADD
257,Thanh Oai,Np,I-LOC,I-ADD
257,",",CH,O,I-ADD
257,Hà Nội,Np,B-LOC,I-ADD
257,",",CH,O,
257,có,V,O,
257,đến,E,O,
257,khám,V,O,B-R
257,tại,E,O,
257,BV,Np,B-LOC,B-HOS
257,Bạch Mai ngày,V,O,I-HOS
257,12/3,N,O,B-TIME
257,.,CH,O,
258,Cả,P,O,
258,8,M,O,
258,ca,N,O,
258,này,P,O,
258,đều,R,O,
258,được,V,O,
258,cách ly,V,O,B-R
258,",",CH,O,
258,điều trị,V,O,B-R
258,tại,E,O,
258,Bệnh viện,N,B-LOC,B-HOS
258,Bệnh,N,I-LOC,I-HOS
258,nhiệt đới,N,I-LOC,I-HOS
258,Trung ương,N,I-LOC,I-HOS
258,cơ sở,N,I-LOC,I-HOS
258,Đông Anh,Np,I-LOC,I-HOS
258,",",CH,O,
258,sức khoẻ,N,O,
258,ổn định,A,O,
258,.,CH,O,
259,BN203,Np,B-PER,B-BN
259,",",CH,O,
259,nữ,N,O,B-SEX
259,",",CH,O,
259,35,M,O,B-AGE
259,tuổi,N,O,
259,",",CH,O,
259,quốc tịch,N,B-LOC,
259,Việt Nam,Np,I-LOC,B-LOC
259,",",CH,O,
259,từ,E,O,B-R
259,Hy Lạp,Np,B-LOC,B-LOC
259,về,V,O,
259,trên,E,O,
259,chuyến,N,B-LOC,
259,bay,V,I-LOC,
259,TK162,Np,I-LOC,B-FLIGHT
259,",",CH,O,
259,số,N,O,
259,ghế,N,O,
259,21A,N,O,
259,",",CH,O,
259,có,V,O,
259,quá cảnh,N,O,B-R
259,ở,E,O,
259,Thổ,Np,B-LOC,B-LOC
259,Nhĩ Kỳ,Np,B-LOC,I-LOC
259,",",CH,O,
259,nhập cảnh,N,B-LOC,B-R
259,Tân Sơn Nhất,Np,I-LOC,B-LOC
259,ngày,N,O,
259,17/3,M,O,B-TIME
259,.,CH,O,
260,THÔNG BÁO,Np,B-PER,
260,VỀ,V,O,
260,7,M,O,
260,CA,Np,B-PER,
260,BỆNH BN189,Np,I-PER,
260,-,CH,O,
260,BN194,Np,B-LOC,B-BN
260,:,CH,B-LOC,
260,BN189,Np,I-LOC,B-BN
260,:,CH,O,
260,nữ,N,O,B-SEX
260,",",CH,O,
260,46,M,O,B-AGE
260,tuổi,N,O,
260,",",CH,O,
260,địa chỉ,N,O,
260,tại,E,O,
260,Nông Cống,Np,B-LOC,B-ADD
260,",",CH,B-LOC,I-ADD
260,Thanh Hóa,Np,I-LOC,I-ADD
260,",",CH,O,
260,là,V,O,B-R
260,nhân viên,N,O,I-R
260,thuộc,V,O,
260,bộ phận,N,O,
260,chuyển,V,O,
260,phát,V,O,
260,nước,N,O,
260,sôi,V,O,
260,của,E,O,
260,Công ty,N,B-LOC,B-LOC
260,Trường Sinh,Np,I-LOC,I-LOC
260,tại,E,O,
260,Bệnh viện,N,B-LOC,B-HOS
260,Bạch Mai,Np,I-LOC,I-HOS
260,.,CH,O,
261,BN190,Np,B-PER,B-BN
261,:,CH,O,
261,nữ,N,O,B-SEX
261,",",CH,O,
261,sinh,V,O,
261,năm,N,B-LOC,
261,1971,M,I-LOC,
261,",",CH,O,
261,làm việc,V,O,B-R
261,tại,E,O,
261,công ty,N,B-LOC,B-LOC
261,Trường Sinh,Np,I-LOC,I-LOC
261,cung cấp,V,O,
261,dịch vụ,N,O,
261,cho,E,O,
261,BV,Np,B-PER,B-HOS
261,Bạch Mai,Np,I-PER,I-HOS
261,.,CH,O,
262,BN191,Np,B-PER,B-BN
262,:,CH,O,
262,nữ,N,O,B-SEX
262,",",CH,O,
262,sinh,V,O,
262,năm,N,B-LOC,
262,1984,M,I-LOC,
262,",",CH,O,
262,làm việc,V,O,B-R
262,tại,E,O,
262,công ty,N,B-LOC,B-LOC
262,Trường Sinh,Np,I-LOC,B-LOC
262,cung cấp,V,O,
262,dịch vụ,N,O,
262,cho,E,O,
262,BV,Np,B-PER,B-HOS
262,Bạch Mai,Np,I-PER,I-HOS
262,.,CH,O,
263,BN192,Np,B-PER,B-BN
263,:,CH,O,
263,nữ,N,O,B-SEX
263,",",CH,O,
263,sinh,V,O,
263,năm,N,B-LOC,
263,1997,M,I-LOC,
263,",",CH,O,
263,làm việc,V,O,B-R
263,tại,E,O,
263,công ty,N,B-LOC,B-LOC
263,Trường Sinh,Np,I-LOC,I-LOC
263,cung cấp,V,O,
263,dịch vụ,N,O,
263,cho,E,O,
263,BV,Np,B-PER,B-HOS
263,Bạch Mai,Np,I-PER,I-HOS
263,.,CH,O,
264,BN193,Np,B-PER,B-BN
264,:,CH,O,
264,nữ,N,O,B-SEX
264,",",CH,O,
264,sinh,V,O,
264,năm,N,B-LOC,
264,1999,M,I-LOC,
264,",",CH,O,
264,làm việc,V,O,B-R
264,tại,E,O,
264,công ty,N,B-LOC,B-LOC
264,Trường Sinh,Np,I-LOC,I-LOC
264,cung cấp,V,O,
264,dịch vụ,N,O,
264,cho,E,O,
264,BV,Np,B-PER,B-HOS
264,Bạch Mai,Np,I-PER,I-HOS
264,.,CH,O,
265,BN194,Np,B-PER,B-BN
265,:,CH,O,
265,nữ,N,O,B-SEX
265,",",CH,O,
265,sinh,V,O,
265,năm,N,B-LOC,
265,1978,M,I-LOC,
265,",",CH,O,
265,làm việc,V,O,B-R
265,tại,E,O,
265,công ty,N,B-LOC,B-LOC
265,Trường Sinh,Np,I-LOC,I-LOC
265,cung cấp,V,O,
265,dịch vụ,N,O,
265,cho,E,O,
265,BV,Np,B-PER,B-HOS
265,Bạch Mai,Np,I-PER,I-HOS
265,.,CH,O,
266,Thông tin,N,O,
266,về,E,O,
266,các,L,O,
266,ca,N,O,
266,bệnh,N,O,
266,này,P,O,
266,chúng tôi,P,O,
266,sẽ,R,O,
266,cập nhật,V,O,
266,sau,N,O,
266,.,CH,O,
267,Do,C,O,
267,sai sót,V,O,
267,trong,E,O,
267,khâu,N,O,
267,thu thập,V,O,
267,và,C,O,
267,cập nhật,V,O,
267,thông tin,N,O,
267,",",CH,O,
267,nên,C,O,
267,trong,E,O,
267,bản,Nc,O,
267,Thông tin,N,O,
267,báo chí,N,O,
267,phát hành,V,O,
267,lúc,N,O,
267,18h30,V,O,
267,29/3,V,O,B-TIME
267,",",CH,O,
267,chúng tôi,P,O,
267,đã,R,O,
267,để,V,O,
267,trùng lắp,V,O,
267,trường hợp,N,B-LOC,
267,BN184,Np,I-LOC,B-BN
267,với,E,O,
267,trường hợp,N,B-LOC,
267,BN173,Np,I-LOC,B-BN
267,đã,R,O,
267,công bố,V,O,
267,trước,N,O,
267,đó,P,O,
267,và,C,O,
267,sai,A,O,
267,chi tiết,N,O,
267,của,E,O,
267,BN185,Np,B-PER,B-BN
267,.,CH,O,
268,Nay,P,O,
268,xin,V,O,
268,thay,V,O,
268,vào,E,O,
268,vị trí,N,B-LOC,
268,BN184,Np,I-LOC,B-BN
268,ca,N,O,
268,bệnh,N,O,
268,sau,N,O,
268,đây,P,O,
268,",",CH,O,
268,đồng thời,R,O,
268,cung cấp,V,O,
268,thông tin,N,O,
268,chuẩn,A,O,
268,về,E,O,
268,BN185,Np,B-LOC,B-BN
268,.,CH,O,
269,BN184,Np,B-PER,B-BN
269,:,CH,O,
269,nữ,N,O,B-SEX
269,",",CH,O,
269,42,M,O,B-AGE
269,tuổi,N,O,
269,",",CH,O,
269,địa chỉ,N,O,
269,tại,E,O,
269,Diễn Vạn,Np,B-LOC,B-ADD
269,",",CH,B-LOC,I-ADD
269,Diễn Châu,Np,I-LOC,I-ADD
269,",",CH,O,I-ADD
269,Nghệ An,Np,B-LOC,I-ADD
269,",",CH,O,
269,là,V,O,B-R
269,nhân viên,N,O,I-R
269,thuộc,V,O,
269,bộ phận,N,O,
269,bán,V,O,
269,hàng,N,O,
269,và,C,O,
269,chuyển,V,O,
269,phát,V,O,
269,nước,N,O,
269,sôi,V,O,
269,của,E,O,
269,Công ty,N,B-LOC,B-LOC
269,TNHH,Ny,I-LOC,I-LOC
269,Trường Sinh,Np,I-LOC,I-LOC
269,tại,E,O,
269,căng tin,N,O,
269,và,C,O,
269,các,L,O,
269,khoa,N,O,
269,/,CH,O,
269,phòng,N,B-LOC,
269,Bệnh viện,N,I-LOC,B-HOS
269,Bạch Mai,Np,I-LOC,I-HOS
269,.,CH,O,
270,BN185,Np,B-PER,B-BN
270,BN185,Np,I-PER,B-BN
270,:,CH,O,
270,nam,N,O,B-SEX
270,",",CH,O,
270,38,M,O,B-AGE
270,tuổi,N,O,
270,",",CH,O,
270,địa chỉ,N,O,
270,tại,E,O,
270,Đông La,Np,B-LOC,B-ADD
270,",",CH,B-LOC,I-ADD
270,Hoài Đức,Np,I-LOC,I-ADD
270,",",CH,O,I-ADD
270,Hà Nội,Np,B-LOC,I-ADD
270,.,CH,O,
271,BN,Np,B-PER,B-BN
271,vào,V,O,
271,chăm,V,O,
271,anh,Nc,O,
271,rể,N,O,
271,điều trị,V,O,
271,tại,E,O,
271,Khoa,Np,B-LOC,B-HOS
271,Thần kinh,N,O,I-HOS
271,–,CH,O,I-HOS
271,Bệnh viện,N,B-LOC,I-HOS
271,Bạch Mai,Np,I-LOC,I-HOS
271,các,L,O,
271,ngày,N,O,
271,từ,E,O,B-TIME
271,15-16,M,O,I-TIME
271,/,CH,O,I-TIME
271,3,M,O,I-TIME
271,và,C,O,I-TIME
271,18-19,V,O,I-TIME
271,/,CH,O,I-TIME
271,3,M,O,I-TIME
271,",",CH,O,
271,trong,E,O,
271,đó,P,O,
271,có,V,O,
271,ít nhất,X,O,
271,2,M,O,
271,lần,N,O,
271,qua,V,O,
271,căng tin,N,O,
271,của,E,O,
